child_id,group,question_id,question_type,shown_letters,target_letter,selected_letter,correct,response_time_ms
444,dyslexic,q43,matching,"m,q,d",m,m,1,2161
32,dyslexic,q18,same_different,"d,d",same,same,1,1788
195,non-dyslexic,q76,same_different,"m,u",different,different,1,1263
934,non-dyslexic,q88,matching,"d,m",m,m,1,1557
890,non-dyslexic,q98,same_different,"m,m",same,same,1,1015
692,non-dyslexic,q59,same_different,"d,d",same,same,1,1204
203,dyslexic,q58,matching,"u,q,m",q,q,1,1928
760,non-dyslexic,q59,same_different,"p,d",different,same,0,1204
676,non-dyslexic,q54,same_different,"n,n",same,same,1,1185
591,dyslexic,q58,same_different,"n,d",different,different,1,2553
792,dyslexic,q13,matching,"q,p,m",m,q,0,1643
983,dyslexic,q25,matching,"n,b",n,n,1,2333
390,dyslexic,q99,matching,"n,q",n,n,1,2280
79,non-dyslexic,q18,matching,"q,d",d,d,1,1267
817,dyslexic,q93,same_different,"q,q",same,same,1,1769
644,non-dyslexic,q35,matching,"m,q,n",n,n,1,955
601,non-dyslexic,q44,same_different,"p,p",same,same,1,1308
221,dyslexic,q15,matching,"b,m",m,m,1,2572
16,non-dyslexic,q7,matching,"n,b,d",n,n,1,1079
570,non-dyslexic,q59,matching,"u,m,d",m,m,1,1208
137,non-dyslexic,q25,matching,"b,m",b,b,1,1162
778,dyslexic,q75,same_different,"q,q",same,same,1,1582
575,dyslexic,q1,same_different,"m,m",same,same,1,1963
567,non-dyslexic,q75,matching,"u,b,q",q,q,1,1540
605,non-dyslexic,q35,same_different,"n,m",different,different,1,945
176,non-dyslexic,q26,same_different,"m,m",same,same,1,1290
672,non-dyslexic,q44,matching,"q,m,u",m,m,1,992
607,non-dyslexic,q42,same_different,"d,q",different,different,1,1183
432,non-dyslexic,q96,matching,"n,q",n,n,1,1492
727,non-dyslexic,q99,matching,"q,p",p,p,1,1161
116,dyslexic,q49,same_different,"p,p",same,same,1,2230
282,non-dyslexic,q95,matching,"m,d",m,m,1,1583
846,non-dyslexic,q2,same_different,"p,p",same,same,1,1449
203,non-dyslexic,q21,same_different,"n,n",same,same,1,1431
295,non-dyslexic,q45,same_different,"p,n",different,different,1,1027
980,non-dyslexic,q38,same_different,"d,n",different,same,0,1172
676,dyslexic,q59,same_different,"m,m",same,same,1,1929
427,non-dyslexic,q78,same_different,"d,d",same,same,1,1446
264,dyslexic,q84,same_different,"b,n",different,different,1,1617
892,non-dyslexic,q65,matching,"q,u",u,u,1,1017
529,non-dyslexic,q47,same_different,"b,b",same,same,1,1413
461,dyslexic,q33,same_different,"n,n",same,same,1,1873
843,non-dyslexic,q61,same_different,"q,d",different,different,1,1513
869,non-dyslexic,q10,same_different,"u,m",different,different,1,1106
319,dyslexic,q30,same_different,"q,b",different,same,0,2383
617,dyslexic,q72,matching,"m,q,d",q,q,1,1876
827,dyslexic,q31,matching,"d,p,q",p,m,0,1571
992,non-dyslexic,q53,matching,"p,n",n,n,1,1093
579,non-dyslexic,q98,same_different,"b,q",different,different,1,1299
882,non-dyslexic,q64,same_different,"p,q",different,different,1,981
767,non-dyslexic,q95,matching,"u,q,m",q,q,1,1289
867,non-dyslexic,q100,same_different,"u,u",same,same,1,958
477,dyslexic,q54,matching,"p,m,u",m,m,1,1637
937,dyslexic,q34,same_different,"d,d",same,same,1,2365
411,dyslexic,q55,matching,"p,q,n",q,d,0,2093
894,dyslexic,q28,same_different,"m,m",same,same,1,2185
678,non-dyslexic,q23,same_different,"m,m",same,same,1,1472
758,non-dyslexic,q11,same_different,"m,m",same,same,1,1197
617,dyslexic,q71,same_different,"d,d",same,same,1,2013
106,non-dyslexic,q68,matching,"u,m,q",q,q,1,1007
650,dyslexic,q45,same_different,"d,m",different,different,1,2202
609,dyslexic,q95,matching,"q,b",q,q,1,2399
105,non-dyslexic,q16,same_different,"b,b",same,same,1,1199
864,non-dyslexic,q33,matching,"q,n",q,q,1,1194
513,non-dyslexic,q27,matching,"n,q,m",m,m,1,1105
356,non-dyslexic,q50,matching,"m,q",q,q,1,1014
713,non-dyslexic,q74,matching,"d,p",p,p,1,1051
480,non-dyslexic,q13,matching,"u,n",u,u,1,1433
445,dyslexic,q16,matching,"b,q,m",m,m,1,2046
528,dyslexic,q63,matching,"p,q",q,q,1,1956
360,non-dyslexic,q9,same_different,"b,b",same,same,1,1038
338,non-dyslexic,q17,same_different,"p,m",different,different,1,1099
656,dyslexic,q18,same_different,"n,p",different,different,1,1770
920,non-dyslexic,q44,same_different,"n,d",different,different,1,1474
77,dyslexic,q1,same_different,"n,q",different,same,0,1703
123,non-dyslexic,q90,matching,"d,p,m",m,m,1,1053
865,non-dyslexic,q53,matching,"q,u",q,q,1,1476
627,dyslexic,q28,matching,"m,u,n",u,p,0,1727
129,dyslexic,q82,same_different,"q,q",same,same,1,1794
744,dyslexic,q54,same_different,"q,q",same,same,1,2486
698,non-dyslexic,q57,same_different,"d,p",different,same,0,1160
936,non-dyslexic,q69,matching,"b,m,p",b,b,1,1026
999,non-dyslexic,q99,matching,"m,q",m,m,1,1074
321,non-dyslexic,q83,matching,"m,d,u",u,u,1,1356
121,dyslexic,q30,same_different,"u,u",same,same,1,1770
649,non-dyslexic,q93,matching,"q,b",q,q,1,1331
946,dyslexic,q12,same_different,"d,d",same,different,0,1646
83,dyslexic,q58,matching,"p,d,q",q,u,0,2122
947,dyslexic,q24,matching,"d,q",q,q,1,1989
556,non-dyslexic,q12,same_different,"b,b",same,same,1,1185
500,non-dyslexic,q71,matching,"m,d",d,d,1,1238
365,non-dyslexic,q90,same_different,"q,d",different,different,1,1533
667,dyslexic,q51,same_different,"p,m",different,different,1,2136
28,non-dyslexic,q98,same_different,"n,n",same,different,0,1109
131,dyslexic,q45,same_different,"m,m",same,same,1,1933
353,dyslexic,q19,matching,"n,m,d",n,u,0,1710
147,non-dyslexic,q65,same_different,"p,b",different,different,1,1214
878,non-dyslexic,q77,matching,"d,b",d,d,1,1249
796,non-dyslexic,q71,same_different,"m,m",same,same,1,1468
243,non-dyslexic,q44,matching,"q,b,n",n,n,1,1314
484,non-dyslexic,q46,same_different,"u,m",different,same,0,1343
741,non-dyslexic,q89,matching,"b,p,m",b,b,1,1257
5,dyslexic,q100,same_different,"b,u",different,different,1,2313
190,non-dyslexic,q96,same_different,"b,q",different,different,1,1145
402,non-dyslexic,q18,same_different,"p,p",same,different,0,1047
752,non-dyslexic,q21,same_different,"d,d",same,same,1,1213
763,non-dyslexic,q98,same_different,"u,m",different,different,1,1106
996,dyslexic,q84,same_different,"d,m",different,different,1,1826
692,non-dyslexic,q84,matching,"m,q,d",d,d,1,1125
592,non-dyslexic,q67,matching,"b,u",u,u,1,1379
368,non-dyslexic,q91,matching,"b,q,n",q,q,1,1206
207,dyslexic,q6,same_different,"m,m",same,same,1,1693
534,non-dyslexic,q7,matching,"b,p,d",p,b,0,1063
156,non-dyslexic,q36,same_different,"n,n",same,same,1,1397
789,non-dyslexic,q54,matching,"p,q,n",q,q,1,989
846,dyslexic,q70,same_different,"d,b",different,different,1,1630
559,non-dyslexic,q4,matching,"m,n",m,m,1,909
681,dyslexic,q29,matching,"u,n",u,u,1,1595
861,non-dyslexic,q77,same_different,"m,m",same,same,1,887
169,non-dyslexic,q80,same_different,"n,n",same,same,1,1186
305,non-dyslexic,q16,same_different,"u,u",same,same,1,1112
731,non-dyslexic,q95,same_different,"d,p",different,different,1,899
361,non-dyslexic,q100,same_different,"q,q",same,same,1,1212
535,dyslexic,q23,same_different,"p,p",same,same,1,2395
176,dyslexic,q10,matching,"u,b",b,u,0,2385
918,non-dyslexic,q29,same_different,"n,m",different,same,0,1085
874,non-dyslexic,q6,matching,"d,q",q,q,1,1300
176,dyslexic,q82,same_different,"b,b",same,same,1,2267
35,dyslexic,q14,same_different,"b,b",same,same,1,1962
928,dyslexic,q48,matching,"m,n",n,n,1,2495
278,dyslexic,q50,matching,"m,q,u",u,u,1,2298
538,dyslexic,q29,same_different,"q,q",same,same,1,2235
769,non-dyslexic,q31,same_different,"p,n",different,different,1,1009
659,non-dyslexic,q84,matching,"m,q,u",m,m,1,1485
387,dyslexic,q7,matching,"u,b,q",b,b,1,2411
215,non-dyslexic,q93,same_different,"d,u",different,different,1,1015
986,dyslexic,q60,matching,"m,p,q",q,q,1,1703
437,non-dyslexic,q25,same_different,"d,p",different,different,1,1387
495,non-dyslexic,q52,same_different,"d,n",different,different,1,1254
420,non-dyslexic,q59,same_different,"n,d",different,different,1,1383
945,dyslexic,q6,matching,"n,u,q",n,p,0,2187
437,non-dyslexic,q84,matching,"p,m,n",n,n,1,1420
579,dyslexic,q34,same_different,"u,n",different,different,1,2522
842,dyslexic,q14,same_different,"p,m",different,different,1,1859
872,non-dyslexic,q75,matching,"b,q,u",u,u,1,1480
183,dyslexic,q86,same_different,"n,n",same,different,0,1997
792,dyslexic,q92,same_different,"q,q",same,same,1,2078
745,non-dyslexic,q87,same_different,"n,n",same,same,1,1070
491,non-dyslexic,q60,matching,"n,b,d",b,b,1,1367
794,non-dyslexic,q77,matching,"q,u,p",p,p,1,1197
274,non-dyslexic,q84,matching,"p,u,b",p,p,1,1310
572,dyslexic,q47,matching,"d,u,n",d,d,1,1570
709,non-dyslexic,q2,same_different,"u,m",different,different,1,1337
481,dyslexic,q10,matching,"u,d,q",u,u,1,2411
587,dyslexic,q44,matching,"d,q,b",q,q,1,1848
217,non-dyslexic,q33,same_different,"n,n",same,same,1,1033
570,non-dyslexic,q9,same_different,"n,q",different,different,1,1281
948,non-dyslexic,q12,matching,"d,u,p",d,d,1,1356
208,non-dyslexic,q20,matching,"q,u,d",u,u,1,1351
541,non-dyslexic,q83,same_different,"n,p",different,different,1,1353
764,dyslexic,q82,same_different,"u,u",same,different,0,1918
899,non-dyslexic,q33,matching,"n,d,q",n,n,1,1000
564,non-dyslexic,q25,matching,"d,b",b,b,1,1448
230,non-dyslexic,q86,same_different,"q,q",same,same,1,1354
764,non-dyslexic,q28,matching,"p,b",p,p,1,1232
807,dyslexic,q22,same_different,"m,p",different,same,0,1483
263,non-dyslexic,q78,same_different,"u,b",different,different,1,1273
854,non-dyslexic,q92,same_different,"m,u",different,same,0,986
466,dyslexic,q37,matching,"q,d,m",q,b,0,1571
587,dyslexic,q67,matching,"b,u",b,b,1,1708
113,non-dyslexic,q18,same_different,"m,m",same,same,1,1157
986,non-dyslexic,q4,matching,"n,d",d,d,1,1106
80,non-dyslexic,q27,matching,"b,q,n",q,q,1,1217
784,non-dyslexic,q13,matching,"n,m,q",q,q,1,910
31,non-dyslexic,q99,same_different,"n,u",different,different,1,1140
346,dyslexic,q28,matching,"d,b",b,d,0,1783
260,non-dyslexic,q18,matching,"u,q",u,u,1,939
126,non-dyslexic,q27,matching,"n,b",b,b,1,1094
802,dyslexic,q78,matching,"p,q,b",p,p,1,2218
724,non-dyslexic,q21,same_different,"u,p",different,different,1,968
170,dyslexic,q33,matching,"q,n",q,q,1,2042
985,dyslexic,q59,matching,"n,p",n,n,1,1627
662,non-dyslexic,q92,matching,"q,p",q,q,1,1266
602,dyslexic,q81,matching,"m,u,d",d,d,1,2119
404,dyslexic,q20,matching,"u,b,m",m,m,1,1896
945,dyslexic,q97,same_different,"m,m",same,same,1,1589
211,dyslexic,q76,same_different,"n,u",different,different,1,1960
76,non-dyslexic,q22,matching,"n,b",n,n,1,1033
702,non-dyslexic,q93,matching,"u,b",b,b,1,1291
667,dyslexic,q44,matching,"n,d,u",u,b,0,1871
24,dyslexic,q52,matching,"d,p",d,b,0,2211
968,dyslexic,q62,matching,"p,b,u",b,n,0,1803
723,dyslexic,q33,matching,"d,u,b",u,u,1,1896
923,dyslexic,q63,matching,"d,b",d,d,1,2437
156,non-dyslexic,q73,matching,"n,p",n,n,1,1064
862,non-dyslexic,q70,same_different,"p,q",different,different,1,1213
794,dyslexic,q51,matching,"p,b,q",q,q,1,2356
850,non-dyslexic,q4,matching,"b,d",b,b,1,1029
327,non-dyslexic,q53,same_different,"n,n",same,same,1,1063
968,non-dyslexic,q68,matching,"p,u,d",p,p,1,1050
176,dyslexic,q63,same_different,"q,b",different,same,0,2319
42,dyslexic,q5,matching,"u,q,n",u,u,1,1484
439,dyslexic,q50,same_different,"m,d",different,different,1,1985
977,non-dyslexic,q87,same_different,"q,d",different,different,1,1356
807,non-dyslexic,q47,same_different,"m,d",different,different,1,1411
506,dyslexic,q81,same_different,"d,u",different,same,0,2038
961,non-dyslexic,q44,same_different,"n,n",same,same,1,1517
532,dyslexic,q17,same_different,"q,p",different,same,0,1455
456,non-dyslexic,q10,same_different,"d,d",same,same,1,1207
994,dyslexic,q23,matching,"p,n",n,n,1,2092
594,non-dyslexic,q2,same_different,"d,p",different,different,1,1142
454,dyslexic,q84,matching,"u,m",m,m,1,2012
501,non-dyslexic,q25,same_different,"p,p",same,same,1,1175
662,non-dyslexic,q63,same_different,"q,m",different,different,1,1559
858,non-dyslexic,q25,same_different,"b,p",different,different,1,1370
811,non-dyslexic,q68,matching,"m,d,q",d,d,1,1000
673,dyslexic,q75,same_different,"m,b",different,different,1,2259
184,dyslexic,q72,same_different,"m,m",same,same,1,2070
548,dyslexic,q6,matching,"d,m",d,d,1,1771
367,non-dyslexic,q61,same_different,"p,n",different,same,0,1150
322,dyslexic,q52,matching,"q,b,p",q,u,0,1806
493,non-dyslexic,q94,matching,"m,u,d",u,u,1,1013
525,non-dyslexic,q62,same_different,"m,q",different,different,1,1381
270,non-dyslexic,q85,matching,"d,m,p",m,m,1,1277
986,non-dyslexic,q8,same_different,"b,b",same,same,1,922
899,non-dyslexic,q24,same_different,"p,n",different,different,1,1106
30,non-dyslexic,q1,same_different,"p,u",different,different,1,1314
607,non-dyslexic,q73,matching,"m,d",m,m,1,1173
609,non-dyslexic,q14,same_different,"p,d",different,different,1,1181
283,non-dyslexic,q89,matching,"p,q,n",q,q,1,1278
223,non-dyslexic,q27,same_different,"d,p",different,different,1,1197
464,non-dyslexic,q92,same_different,"q,n",different,different,1,960
833,dyslexic,q62,same_different,"b,b",same,same,1,2317
767,non-dyslexic,q64,matching,"d,q,p",p,p,1,1531
317,dyslexic,q100,same_different,"b,b",same,different,0,2117
77,non-dyslexic,q24,same_different,"b,n",different,different,1,1218
782,non-dyslexic,q58,same_different,"u,u",same,same,1,1223
311,dyslexic,q26,same_different,"q,m",different,different,1,1938
249,non-dyslexic,q55,same_different,"q,m",different,different,1,1392
461,non-dyslexic,q3,same_different,"q,q",same,same,1,1405
136,dyslexic,q12,matching,"d,m",d,d,1,1880
254,dyslexic,q46,same_different,"b,b",same,same,1,1456
968,dyslexic,q7,matching,"d,m,b",d,d,1,1487
293,non-dyslexic,q73,matching,"u,n,p",p,p,1,1384
675,dyslexic,q34,matching,"u,m",u,u,1,2384
910,non-dyslexic,q38,matching,"p,m",m,m,1,1073
608,dyslexic,q5,matching,"b,m",m,p,0,1758
489,non-dyslexic,q78,same_different,"d,p",different,different,1,1362
219,dyslexic,q95,matching,"p,n",p,n,0,1712
994,non-dyslexic,q100,matching,"m,n",n,n,1,1023
563,dyslexic,q22,matching,"p,q",p,m,0,1615
799,non-dyslexic,q57,same_different,"b,b",same,same,1,1207
688,non-dyslexic,q6,same_different,"q,d",different,different,1,1290
486,non-dyslexic,q61,matching,"p,n",n,n,1,1080
940,non-dyslexic,q65,same_different,"p,m",different,different,1,1016
331,non-dyslexic,q47,same_different,"n,n",same,same,1,853
624,dyslexic,q88,matching,"d,m,b",m,q,0,2313
862,non-dyslexic,q67,same_different,"p,p",same,same,1,1005
986,non-dyslexic,q90,same_different,"p,p",same,same,1,1002
340,non-dyslexic,q25,matching,"q,b,m",m,m,1,1473
211,non-dyslexic,q13,same_different,"u,d",different,different,1,847
574,non-dyslexic,q12,same_different,"u,n",different,different,1,1334
146,dyslexic,q25,matching,"d,p,n",d,d,1,2257
577,dyslexic,q12,matching,"b,q",q,m,0,1700
757,non-dyslexic,q61,matching,"m,b",m,m,1,1113
238,non-dyslexic,q58,matching,"u,n",n,n,1,1195
336,non-dyslexic,q78,same_different,"m,m",same,different,0,1154
819,dyslexic,q78,matching,"n,q",q,p,0,1871
858,non-dyslexic,q16,same_different,"m,p",different,different,1,1122
454,non-dyslexic,q74,matching,"q,n",q,q,1,1078
820,dyslexic,q90,matching,"u,b",u,u,1,2359
796,dyslexic,q29,same_different,"p,p",same,different,0,2028
206,dyslexic,q27,matching,"q,u,n",u,u,1,2302
150,dyslexic,q78,matching,"p,b,q",p,p,1,1647
65,dyslexic,q93,same_different,"b,b",same,same,1,2161
997,non-dyslexic,q12,matching,"d,q,b",b,b,1,1136
331,non-dyslexic,q17,matching,"m,u,n",n,n,1,1519
92,non-dyslexic,q43,same_different,"u,u",same,same,1,1260
191,dyslexic,q62,matching,"d,m,u",u,u,1,2495
950,non-dyslexic,q64,matching,"m,u",m,m,1,937
575,non-dyslexic,q74,matching,"u,n",n,n,1,1247
108,dyslexic,q47,same_different,"p,d",different,different,1,1879
743,non-dyslexic,q85,same_different,"b,b",same,same,1,1248
244,non-dyslexic,q57,matching,"p,u",p,p,1,1228
731,dyslexic,q45,matching,"d,b",d,d,1,1976
619,non-dyslexic,q74,same_different,"n,n",same,different,0,1429
64,non-dyslexic,q26,matching,"b,q,d",q,q,1,988
521,non-dyslexic,q96,same_different,"n,p",different,different,1,1419
54,non-dyslexic,q70,matching,"p,n,u",p,p,1,953
71,non-dyslexic,q68,matching,"q,u,d",d,b,0,1245
938,dyslexic,q71,same_different,"p,p",same,different,0,1630
2,non-dyslexic,q96,same_different,"b,b",same,same,1,1388
736,non-dyslexic,q71,same_different,"n,n",same,different,0,1203
531,non-dyslexic,q37,matching,"q,p",p,p,1,1355
473,non-dyslexic,q77,matching,"p,d,n",p,p,1,1190
501,non-dyslexic,q49,same_different,"m,m",same,same,1,1382
174,dyslexic,q16,matching,"n,b",n,n,1,2105
549,non-dyslexic,q25,matching,"p,b",p,p,1,1364
741,non-dyslexic,q20,same_different,"n,m",different,same,0,1367
261,non-dyslexic,q50,matching,"p,m",p,p,1,1255
560,non-dyslexic,q61,matching,"u,d",d,d,1,1408
950,non-dyslexic,q83,same_different,"p,p",same,same,1,1219
580,non-dyslexic,q21,matching,"u,m,b",m,m,1,829
499,dyslexic,q76,same_different,"m,m",same,same,1,1598
189,non-dyslexic,q62,same_different,"d,u",different,different,1,1429
938,dyslexic,q55,matching,"u,b",u,u,1,2337
822,dyslexic,q32,same_different,"b,p",different,different,1,2315
355,dyslexic,q66,matching,"d,u,n",d,m,0,1630
358,non-dyslexic,q7,matching,"p,q",q,q,1,1254
131,non-dyslexic,q67,matching,"p,n",p,p,1,1523
887,dyslexic,q60,same_different,"b,q",different,different,1,2134
557,dyslexic,q35,matching,"d,b",b,m,0,2109
106,non-dyslexic,q74,matching,"p,d,n",p,p,1,1365
790,dyslexic,q94,matching,"n,p,u",p,p,1,1623
873,non-dyslexic,q21,matching,"m,p",p,p,1,1516
479,non-dyslexic,q6,same_different,"b,b",same,same,1,1315
962,non-dyslexic,q67,same_different,"d,d",same,same,1,936
355,non-dyslexic,q8,matching,"p,d",p,p,1,1215
549,dyslexic,q15,same_different,"q,q",same,different,0,1610
841,non-dyslexic,q5,same_different,"b,q",different,different,1,1392
123,dyslexic,q67,matching,"u,q",u,u,1,2288
708,dyslexic,q81,same_different,"u,n",different,same,0,1766
159,dyslexic,q44,same_different,"n,p",different,different,1,2345
49,non-dyslexic,q70,same_different,"n,n",same,different,0,1504
699,non-dyslexic,q20,matching,"q,p",q,u,0,1304
259,non-dyslexic,q44,same_different,"u,u",same,same,1,1056
667,non-dyslexic,q29,same_different,"p,p",same,same,1,1092
690,non-dyslexic,q51,same_different,"d,d",same,same,1,1201
486,dyslexic,q88,same_different,"p,p",same,same,1,2045
793,non-dyslexic,q89,matching,"m,q",q,q,1,1122
992,non-dyslexic,q34,same_different,"d,d",same,same,1,1343
213,non-dyslexic,q96,matching,"p,d,q",p,p,1,843
936,non-dyslexic,q96,matching,"b,q",b,b,1,1390
419,non-dyslexic,q81,same_different,"n,q",different,different,1,1188
70,dyslexic,q34,matching,"b,n",n,u,0,2234
211,non-dyslexic,q85,matching,"b,m",m,u,0,1334
290,dyslexic,q58,same_different,"q,u",different,different,1,1919
871,non-dyslexic,q3,matching,"m,u,d",d,d,1,988
176,dyslexic,q29,same_different,"b,b",same,same,1,2405
456,non-dyslexic,q1,matching,"d,u",u,u,1,1357
731,non-dyslexic,q100,matching,"p,q,d",q,q,1,1339
207,non-dyslexic,q1,same_different,"d,d",same,same,1,1376
544,non-dyslexic,q65,same_different,"q,q",same,same,1,1298
247,non-dyslexic,q27,same_different,"d,d",same,same,1,1182
592,non-dyslexic,q34,same_different,"m,u",different,different,1,1248
896,non-dyslexic,q27,matching,"p,b",b,b,1,982
846,non-dyslexic,q24,matching,"u,m",u,q,0,1419
612,non-dyslexic,q87,same_different,"u,m",different,same,0,1140
29,dyslexic,q99,same_different,"b,b",same,different,0,1908
964,dyslexic,q79,matching,"b,u",u,u,1,1948
800,non-dyslexic,q74,matching,"q,u",u,u,1,1318
819,non-dyslexic,q7,same_different,"b,d",different,different,1,1073
612,dyslexic,q98,matching,"m,d",d,d,1,2323
988,non-dyslexic,q80,same_different,"d,p",different,different,1,1221
86,dyslexic,q42,same_different,"p,p",same,same,1,2531
890,dyslexic,q72,matching,"n,b,u",u,q,0,2203
829,non-dyslexic,q17,same_different,"d,d",same,same,1,1033
905,non-dyslexic,q93,same_different,"m,p",different,different,1,1165
759,non-dyslexic,q87,same_different,"d,m",different,same,0,879
162,dyslexic,q67,same_different,"q,q",same,same,1,1633
842,dyslexic,q30,same_different,"n,n",same,same,1,1585
33,dyslexic,q80,same_different,"u,u",same,same,1,1505
661,non-dyslexic,q7,matching,"p,q",q,q,1,832
739,non-dyslexic,q52,matching,"p,m",m,m,1,971
638,non-dyslexic,q60,matching,"u,n",n,n,1,1124
706,dyslexic,q55,same_different,"b,b",same,different,0,1659
